month,paper_count,mention_count,share_pct,rolling_12m_pct,series_key,series_label,series_kind
2024-05-01,30,0,0.0,1.863476162984078,macro,Macro,field
2024-06-01,18,0,0.0,1.5983246478325628,macro,Macro,field
2024-07-01,20,1,5.0,1.9067662062741213,macro,Macro,field
2024-08-01,24,0,0.0,1.7830038300364974,macro,Macro,field
2024-09-01,15,0,0.0,1.7075890487393632,macro,Macro,field
2024-10-01,17,0,0.0,1.2932244078553854,macro,Macro,field
2024-11-01,18,0,0.0,1.0667751324930663,macro,Macro,field
2024-12-01,18,1,5.555555555555555,1.1528536733454766,macro,Macro,field
2025-01-01,22,0,0.0,0.8796296296296297,macro,Macro,field
2025-02-01,26,1,3.8461538461538463,1.2001424501424502,macro,Macro,field
2025-03-01,20,0,0.0,1.2001424501424502,macro,Macro,field
2025-04-01,9,0,0.0,1.2001424501424502,macro,Macro,field
2025-05-01,24,0,0.0,1.2001424501424502,macro,Macro,field
2025-06-01,19,0,0.0,1.2001424501424502,macro,Macro,field
2025-07-01,19,0,0.0,0.7834757834757835,macro,Macro,field
2025-08-01,12,0,0.0,0.7834757834757835,macro,Macro,field
2025-09-01,16,0,0.0,0.7834757834757835,macro,Macro,field
2025-10-01,15,0,0.0,0.7834757834757835,macro,Macro,field
2025-11-01,5,0,0.0,0.7834757834757835,macro,Macro,field
2025-12-01,9,0,0.0,0.32051282051282054,macro,Macro,field
2026-01-01,9,0,0.0,0.32051282051282054,macro,Macro,field
2026-02-01,10,0,0.0,0.0,macro,Macro,field
2026-03-01,1,0,0.0,0.0,macro,Macro,field
1976-01-01,12,0,0.0,0.0,public_finance,Public finance,field
1976-02-01,16,0,0.0,0.0,public_finance,Public finance,field
1976-03-01,7,0,0.0,0.0,public_finance,Public finance,field
1976-04-01,16,0,0.0,0.0,public_finance,Public finance,field
1976-05-01,11,0,0.0,0.0,public_finance,Public finance,field
1976-06-01,16,0,0.0,0.0,public_finance,Public finance,field
1976-07-01,13,0,0.0,0.0,public_finance,Public finance,field
1976-08-01,14,0,0.0,0.0,public_finance,Public finance,field
1976-09-01,4,0,0.0,0.0,public_finance,Public finance,field
1976-10-01,11,0,0.0,0.0,public_finance,Public finance,field
1976-11-01,12,0,0.0,0.0,public_finance,Public finance,field
1976-12-01,19,0,0.0,0.0,public_finance,Public finance,field
1977-01-01,13,0,0.0,0.0,public_finance,Public finance,field
1977-02-01,14,0,0.0,0.0,public_finance,Public finance,field
1977-03-01,8,0,0.0,0.0,public_finance,Public finance,field
1977-04-01,9,0,0.0,0.0,public_finance,Public finance,field
1977-05-01,3,0,0.0,0.0,public_finance,Public finance,field
1977-06-01,18,0,0.0,0.0,public_finance,Public finance,field
1977-07-01,2,0,0.0,0.0,public_finance,Public finance,field
1977-08-01,13,0,0.0,0.0,public_finance,Public finance,field
1977-09-01,16,0,0.0,0.0,public_finance,Public finance,field
1977-10-01,6,0,0.0,0.0,public_finance,Public finance,field
1977-11-01,17,0,0.0,0.0,public_finance,Public finance,field
1977-12-01,21,0,0.0,0.0,public_finance,Public finance,field
1978-01-01,10,0,0.0,0.0,public_finance,Public finance,field
1978-02-01,13,0,0.0,0.0,public_finance,Public finance,field
1978-03-01,9,0,0.0,0.0,public_finance,Public finance,field
1978-04-01,12,0,0.0,0.0,public_finance,Public finance,field
1978-05-01,7,0,0.0,0.0,public_finance,Public finance,field
1978-06-01,24,0,0.0,0.0,public_finance,Public finance,field
1978-07-01,5,0,0.0,0.0,public_finance,Public finance,field
1978-08-01,12,0,0.0,0.0,public_finance,Public finance,field
1978-09-01,14,0,0.0,0.0,public_finance,Public finance,field
1978-10-01,10,0,0.0,0.0,public_finance,Public finance,field
1978-11-01,7,0,0.0,0.0,public_finance,Public finance,field
1978-12-01,10,0,0.0,0.0,public_finance,Public finance,field
1979-01-01,20,0,0.0,0.0,public_finance,Public finance,field
1979-02-01,12,0,0.0,0.0,public_finance,Public finance,field
1979-03-01,13,0,0.0,0.0,public_finance,Public finance,field
1979-04-01,10,0,0.0,0.0,public_finance,Public finance,field
1979-05-01,6,0,0.0,0.0,public_finance,Public finance,field
1979-06-01,20,0,0.0,0.0,public_finance,Public finance,field
1979-07-01,12,0,0.0,0.0,public_finance,Public finance,field
1979-08-01,17,0,0.0,0.0,public_finance,Public finance,field
1979-09-01,13,0,0.0,0.0,public_finance,Public finance,field
1979-10-01,13,0,0.0,0.0,public_finance,Public finance,field
1979-11-01,14,0,0.0,0.0,public_finance,Public finance,field
1979-12-01,15,0,0.0,0.0,public_finance,Public finance,field
1980-01-01,26,0,0.0,0.0,public_finance,Public finance,field
1980-02-01,17,0,0.0,0.0,public_finance,Public finance,field
1980-03-01,5,0,0.0,0.0,public_finance,Public finance,field
1980-04-01,12,0,0.0,0.0,public_finance,Public finance,field
1980-05-01,8,0,0.0,0.0,public_finance,Public finance,field
1980-06-01,15,0,0.0,0.0,public_finance,Public finance,field
1980-07-01,8,0,0.0,0.0,public_finance,Public finance,field
1980-08-01,14,0,0.0,0.0,public_finance,Public finance,field
1980-09-01,12,0,0.0,0.0,public_finance,Public finance,field
1980-10-01,9,0,0.0,0.0,public_finance,Public finance,field
1980-11-01,7,0,0.0,0.0,public_finance,Public finance,field
1980-12-01,14,0,0.0,0.0,public_finance,Public finance,field
1981-01-01,19,0,0.0,0.0,public_finance,Public finance,field
1981-02-01,15,0,0.0,0.0,public_finance,Public finance,field
1981-03-01,14,0,0.0,0.0,public_finance,Public finance,field
1981-04-01,9,0,0.0,0.0,public_finance,Public finance,field
1981-05-01,12,0,0.0,0.0,public_finance,Public finance,field
1981-06-01,14,0,0.0,0.0,public_finance,Public finance,field
1981-07-01,6,0,0.0,0.0,public_finance,Public finance,field
1981-08-01,17,0,0.0,0.0,public_finance,Public finance,field
1981-09-01,15,0,0.0,0.0,public_finance,Public finance,field
1981-10-01,12,0,0.0,0.0,public_finance,Public finance,field
1981-11-01,13,0,0.0,0.0,public_finance,Public finance,field
1981-12-01,19,0,0.0,0.0,public_finance,Public finance,field
1982-01-01,16,0,0.0,0.0,public_finance,Public finance,field
1982-02-01,22,0,0.0,0.0,public_finance,Public finance,field
1982-03-01,22,0,0.0,0.0,public_finance,Public finance,field
1982-04-01,9,0,0.0,0.0,public_finance,Public finance,field
1982-05-01,9,0,0.0,0.0,public_finance,Public finance,field
1982-06-01,22,0,0.0,0.0,public_finance,Public finance,field
1982-07-01,6,0,0.0,0.0,public_finance,Public finance,field
1982-08-01,14,0,0.0,0.0,public_finance,Public finance,field
1982-09-01,15,0,0.0,0.0,public_finance,Public finance,field
1982-10-01,12,0,0.0,0.0,public_finance,Public finance,field
1982-11-01,22,0,0.0,0.0,public_finance,Public finance,field
1982-12-01,20,0,0.0,0.0,public_finance,Public finance,field
1983-01-01,26,0,0.0,0.0,public_finance,Public finance,field
1983-02-01,13,0,0.0,0.0,public_finance,Public finance,field
1983-03-01,21,0,0.0,0.0,public_finance,Public finance,field
1983-04-01,5,0,0.0,0.0,public_finance,Public finance,field
1983-05-01,18,0,0.0,0.0,public_finance,Public finance,field
1983-06-01,17,0,0.0,0.0,public_finance,Public finance,field
1983-07-01,9,0,0.0,0.0,public_finance,Public finance,field
1983-08-01,10,0,0.0,0.0,public_finance,Public finance,field
1983-09-01,11,0,0.0,0.0,public_finance,Public finance,field
1983-10-01,8,0,0.0,0.0,public_finance,Public finance,field
1983-11-01,22,0,0.0,0.0,public_finance,Public finance,field
1983-12-01,22,0,0.0,0.0,public_finance,Public finance,field
1984-01-01,28,0,0.0,0.0,public_finance,Public finance,field
1984-02-01,11,0,0.0,0.0,public_finance,Public finance,field
1984-03-01,22,0,0.0,0.0,public_finance,Public finance,field
1984-04-01,15,0,0.0,0.0,public_finance,Public finance,field
1984-05-01,8,0,0.0,0.0,public_finance,Public finance,field
1984-06-01,16,0,0.0,0.0,public_finance,Public finance,field
1984-07-01,12,0,0.0,0.0,public_finance,Public finance,field
1984-08-01,14,0,0.0,0.0,public_finance,Public finance,field
1984-09-01,15,0,0.0,0.0,public_finance,Public finance,field
1984-10-01,2,0,0.0,0.0,public_finance,Public finance,field
1984-11-01,21,0,0.0,0.0,public_finance,Public finance,field
1984-12-01,15,0,0.0,0.0,public_finance,Public finance,field
1985-01-01,31,0,0.0,0.0,public_finance,Public finance,field
1985-02-01,14,0,0.0,0.0,public_finance,Public finance,field
1985-03-01,18,0,0.0,0.0,public_finance,Public finance,field
1985-04-01,10,0,0.0,0.0,public_finance,Public finance,field
1985-05-01,16,0,0.0,0.0,public_finance,Public finance,field
1985-06-01,16,0,0.0,0.0,public_finance,Public finance,field
1985-07-01,11,0,0.0,0.0,public_finance,Public finance,field
1985-08-01,21,1,4.761904761904762,0.3968253968253968,public_finance,Public finance,field
1985-09-01,14,0,0.0,0.3968253968253968,public_finance,Public finance,field
1985-10-01,9,0,0.0,0.3968253968253968,public_finance,Public finance,field
1985-11-01,16,0,0.0,0.3968253968253968,public_finance,Public finance,field
1985-12-01,20,0,0.0,0.3968253968253968,public_finance,Public finance,field
1986-01-01,46,0,0.0,0.3968253968253968,public_finance,Public finance,field
1986-02-01,17,0,0.0,0.3968253968253968,public_finance,Public finance,field
1986-03-01,18,0,0.0,0.3968253968253968,public_finance,Public finance,field
1986-04-01,9,0,0.0,0.3968253968253968,public_finance,Public finance,field
1986-05-01,15,0,0.0,0.3968253968253968,public_finance,Public finance,field
1986-06-01,22,0,0.0,0.3968253968253968,public_finance,Public finance,field
1986-07-01,7,0,0.0,0.3968253968253968,public_finance,Public finance,field
1986-08-01,16,0,0.0,0.0,public_finance,Public finance,field
1986-09-01,10,0,0.0,0.0,public_finance,Public finance,field
1986-10-01,13,0,0.0,0.0,public_finance,Public finance,field
1986-11-01,17,0,0.0,0.0,public_finance,Public finance,field
1986-12-01,24,0,0.0,0.0,public_finance,Public finance,field
1987-01-01,38,0,0.0,0.0,public_finance,Public finance,field
1987-02-01,21,0,0.0,0.0,public_finance,Public finance,field
1987-03-01,18,0,0.0,0.0,public_finance,Public finance,field
1987-04-01,11,0,0.0,0.0,public_finance,Public finance,field
1987-05-01,6,0,0.0,0.0,public_finance,Public finance,field
1987-06-01,26,0,0.0,0.0,public_finance,Public finance,field
1987-07-01,7,0,0.0,0.0,public_finance,Public finance,field
1987-08-01,27,0,0.0,0.0,public_finance,Public finance,field
1987-09-01,27,0,0.0,0.0,public_finance,Public finance,field
1987-10-01,8,0,0.0,0.0,public_finance,Public finance,field
1987-11-01,11,0,0.0,0.0,public_finance,Public finance,field
1987-12-01,26,0,0.0,0.0,public_finance,Public finance,field
1988-01-01,29,0,0.0,0.0,public_finance,Public finance,field
1988-02-01,14,0,0.0,0.0,public_finance,Public finance,field
1988-03-01,22,0,0.0,0.0,public_finance,Public finance,field
1988-04-01,11,0,0.0,0.0,public_finance,Public finance,field
1988-05-01,17,0,0.0,0.0,public_finance,Public finance,field
1988-06-01,21,0,0.0,0.0,public_finance,Public finance,field
1988-07-01,9,0,0.0,0.0,public_finance,Public finance,field
1988-08-01,17,0,0.0,0.0,public_finance,Public finance,field
1988-09-01,18,0,0.0,0.0,public_finance,Public finance,field
1988-10-01,15,0,0.0,0.0,public_finance,Public finance,field
1988-11-01,26,0,0.0,0.0,public_finance,Public finance,field
1988-12-01,16,0,0.0,0.0,public_finance,Public finance,field
1989-01-01,51,0,0.0,0.0,public_finance,Public finance,field
1989-02-01,13,0,0.0,0.0,public_finance,Public finance,field
1989-03-01,19,0,0.0,0.0,public_finance,Public finance,field
1989-04-01,12,0,0.0,0.0,public_finance,Public finance,field
1989-05-01,21,0,0.0,0.0,public_finance,Public finance,field
1989-06-01,12,0,0.0,0.0,public_finance,Public finance,field
1989-07-01,10,0,0.0,0.0,public_finance,Public finance,field
1989-08-01,13,0,0.0,0.0,public_finance,Public finance,field
1989-09-01,9,0,0.0,0.0,public_finance,Public finance,field
1989-10-01,9,0,0.0,0.0,public_finance,Public finance,field
1989-11-01,20,0,0.0,0.0,public_finance,Public finance,field
1989-12-01,14,0,0.0,0.0,public_finance,Public finance,field
1990-01-01,58,0,0.0,0.0,public_finance,Public finance,field
1990-02-01,15,0,0.0,0.0,public_finance,Public finance,field
1990-03-01,17,0,0.0,0.0,public_finance,Public finance,field
1990-04-01,17,0,0.0,0.0,public_finance,Public finance,field
1990-05-01,17,0,0.0,0.0,public_finance,Public finance,field
1990-06-01,14,0,0.0,0.0,public_finance,Public finance,field
1990-07-01,21,0,0.0,0.0,public_finance,Public finance,field
1990-08-01,12,0,0.0,0.0,public_finance,Public finance,field
1990-09-01,15,0,0.0,0.0,public_finance,Public finance,field
1990-10-01,18,0,0.0,0.0,public_finance,Public finance,field
1990-11-01,21,0,0.0,0.0,public_finance,Public finance,field
1990-12-01,18,0,0.0,0.0,public_finance,Public finance,field
1991-01-01,49,0,0.0,0.0,public_finance,Public finance,field
1991-02-01,32,0,0.0,0.0,public_finance,Public finance,field
1991-03-01,14,0,0.0,0.0,public_finance,Public finance,field
1991-04-01,18,0,0.0,0.0,public_finance,Public finance,field
1991-05-01,26,0,0.0,0.0,public_finance,Public finance,field
1991-06-01,20,0,0.0,0.0,public_finance,Public finance,field
1991-07-01,19,0,0.0,0.0,public_finance,Public finance,field
1991-08-01,27,0,0.0,0.0,public_finance,Public finance,field
1991-09-01,16,0,0.0,0.0,public_finance,Public finance,field
1991-10-01,24,0,0.0,0.0,public_finance,Public finance,field
1991-11-01,22,0,0.0,0.0,public_finance,Public finance,field
1991-12-01,13,0,0.0,0.0,public_finance,Public finance,field
1992-01-01,41,0,0.0,0.0,public_finance,Public finance,field
1992-02-01,26,0,0.0,0.0,public_finance,Public finance,field
1992-03-01,17,0,0.0,0.0,public_finance,Public finance,field
1992-04-01,15,0,0.0,0.0,public_finance,Public finance,field
1992-05-01,23,0,0.0,0.0,public_finance,Public finance,field
1992-06-01,13,0,0.0,0.0,public_finance,Public finance,field
1992-07-01,13,0,0.0,0.0,public_finance,Public finance,field
1992-08-01,21,0,0.0,0.0,public_finance,Public finance,field
1992-09-01,10,0,0.0,0.0,public_finance,Public finance,field
1992-10-01,18,0,0.0,0.0,public_finance,Public finance,field
1992-11-01,28,0,0.0,0.0,public_finance,Public finance,field
1992-12-01,31,0,0.0,0.0,public_finance,Public finance,field
1993-01-01,41,0,0.0,0.0,public_finance,Public finance,field
1993-02-01,20,0,0.0,0.0,public_finance,Public finance,field
1993-03-01,22,0,0.0,0.0,public_finance,Public finance,field
1993-04-01,20,0,0.0,0.0,public_finance,Public finance,field
1993-05-01,24,0,0.0,0.0,public_finance,Public finance,field
1993-06-01,25,0,0.0,0.0,public_finance,Public finance,field
1993-07-01,17,0,0.0,0.0,public_finance,Public finance,field
1993-08-01,19,0,0.0,0.0,public_finance,Public finance,field
1993-09-01,12,0,0.0,0.0,public_finance,Public finance,field
1993-10-01,17,0,0.0,0.0,public_finance,Public finance,field
1993-11-01,24,0,0.0,0.0,public_finance,Public finance,field
1993-12-01,15,0,0.0,0.0,public_finance,Public finance,field
1994-01-01,34,0,0.0,0.0,public_finance,Public finance,field
1994-02-01,29,0,0.0,0.0,public_finance,Public finance,field
1994-03-01,21,0,0.0,0.0,public_finance,Public finance,field
1994-04-01,25,0,0.0,0.0,public_finance,Public finance,field
1994-05-01,29,0,0.0,0.0,public_finance,Public finance,field
1994-06-01,20,0,0.0,0.0,public_finance,Public finance,field
1994-07-01,19,0,0.0,0.0,public_finance,Public finance,field
1994-08-01,21,0,0.0,0.0,public_finance,Public finance,field
1994-09-01,14,0,0.0,0.0,public_finance,Public finance,field
1994-10-01,21,0,0.0,0.0,public_finance,Public finance,field
1994-11-01,16,0,0.0,0.0,public_finance,Public finance,field
1994-12-01,20,0,0.0,0.0,public_finance,Public finance,field
1995-01-01,32,0,0.0,0.0,public_finance,Public finance,field
1995-02-01,22,0,0.0,0.0,public_finance,Public finance,field
1995-03-01,28,0,0.0,0.0,public_finance,Public finance,field
1995-04-01,32,0,0.0,0.0,public_finance,Public finance,field
1995-05-01,23,0,0.0,0.0,public_finance,Public finance,field
1995-06-01,22,0,0.0,0.0,public_finance,Public finance,field
1995-07-01,14,0,0.0,0.0,public_finance,Public finance,field
1995-08-01,20,0,0.0,0.0,public_finance,Public finance,field
1995-09-01,16,0,0.0,0.0,public_finance,Public finance,field
1995-10-01,11,0,0.0,0.0,public_finance,Public finance,field
1995-11-01,27,0,0.0,0.0,public_finance,Public finance,field
1995-12-01,21,0,0.0,0.0,public_finance,Public finance,field
1996-01-01,31,0,0.0,0.0,public_finance,Public finance,field
1996-02-01,17,0,0.0,0.0,public_finance,Public finance,field
1996-03-01,18,0,0.0,0.0,public_finance,Public finance,field
1996-04-01,34,0,0.0,0.0,public_finance,Public finance,field
1996-05-01,31,0,0.0,0.0,public_finance,Public finance,field
1996-06-01,19,0,0.0,0.0,public_finance,Public finance,field
1996-07-01,20,0,0.0,0.0,public_finance,Public finance,field
1996-08-01,17,0,0.0,0.0,public_finance,Public finance,field
1996-09-01,10,0,0.0,0.0,public_finance,Public finance,field
1996-10-01,27,0,0.0,0.0,public_finance,Public finance,field
1996-11-01,30,0,0.0,0.0,public_finance,Public finance,field
1996-12-01,17,0,0.0,0.0,public_finance,Public finance,field
1997-01-01,34,0,0.0,0.0,public_finance,Public finance,field
1997-02-01,31,0,0.0,0.0,public_finance,Public finance,field
1997-03-01,9,0,0.0,0.0,public_finance,Public finance,field
1997-04-01,23,0,0.0,0.0,public_finance,Public finance,field
1997-05-01,32,0,0.0,0.0,public_finance,Public finance,field
1997-06-01,20,0,0.0,0.0,public_finance,Public finance,field
1997-07-01,22,0,0.0,0.0,public_finance,Public finance,field
1997-08-01,18,0,0.0,0.0,public_finance,Public finance,field
1997-09-01,20,0,0.0,0.0,public_finance,Public finance,field
1997-10-01,22,0,0.0,0.0,public_finance,Public finance,field
1997-11-01,29,0,0.0,0.0,public_finance,Public finance,field
1997-12-01,17,0,0.0,0.0,public_finance,Public finance,field
1998-01-01,34,0,0.0,0.0,public_finance,Public finance,field
1998-02-01,30,0,0.0,0.0,public_finance,Public finance,field
1998-03-01,20,0,0.0,0.0,public_finance,Public finance,field
1998-04-01,25,0,0.0,0.0,public_finance,Public finance,field
1998-05-01,25,0,0.0,0.0,public_finance,Public finance,field
1998-06-01,14,0,0.0,0.0,public_finance,Public finance,field
1998-07-01,22,0,0.0,0.0,public_finance,Public finance,field
1998-08-01,15,0,0.0,0.0,public_finance,Public finance,field
1998-09-01,24,0,0.0,0.0,public_finance,Public finance,field
1998-10-01,20,0,0.0,0.0,public_finance,Public finance,field
1998-11-01,23,0,0.0,0.0,public_finance,Public finance,field
1998-12-01,9,0,0.0,0.0,public_finance,Public finance,field
1999-01-01,33,0,0.0,0.0,public_finance,Public finance,field
1999-02-01,28,0,0.0,0.0,public_finance,Public finance,field
1999-03-01,20,0,0.0,0.0,public_finance,Public finance,field
1999-04-01,24,0,0.0,0.0,public_finance,Public finance,field
1999-05-01,20,0,0.0,0.0,public_finance,Public finance,field
1999-06-01,31,0,0.0,0.0,public_finance,Public finance,field
1999-07-01,11,0,0.0,0.0,public_finance,Public finance,field
1999-08-01,22,0,0.0,0.0,public_finance,Public finance,field
1999-09-01,26,0,0.0,0.0,public_finance,Public finance,field
1999-10-01,23,0,0.0,0.0,public_finance,Public finance,field
1999-11-01,28,0,0.0,0.0,public_finance,Public finance,field
1999-12-01,24,0,0.0,0.0,public_finance,Public finance,field
2000-01-01,27,0,0.0,0.0,public_finance,Public finance,field
2000-02-01,32,0,0.0,0.0,public_finance,Public finance,field
2000-03-01,26,0,0.0,0.0,public_finance,Public finance,field
2000-04-01,24,0,0.0,0.0,public_finance,Public finance,field
2000-05-01,20,0,0.0,0.0,public_finance,Public finance,field
2000-06-01,13,0,0.0,0.0,public_finance,Public finance,field
2000-07-01,18,0,0.0,0.0,public_finance,Public finance,field
2000-08-01,14,0,0.0,0.0,public_finance,Public finance,field
2000-09-01,20,0,0.0,0.0,public_finance,Public finance,field
2000-10-01,22,0,0.0,0.0,public_finance,Public finance,field
2000-11-01,13,0,0.0,0.0,public_finance,Public finance,field
2000-12-01,23,0,0.0,0.0,public_finance,Public finance,field
2001-01-01,30,0,0.0,0.0,public_finance,Public finance,field
2001-02-01,15,0,0.0,0.0,public_finance,Public finance,field
2001-03-01,25,0,0.0,0.0,public_finance,Public finance,field
2001-04-01,26,0,0.0,0.0,public_finance,Public finance,field
2001-05-01,17,0,0.0,0.0,public_finance,Public finance,field
2001-06-01,19,0,0.0,0.0,public_finance,Public finance,field
2001-07-01,21,0,0.0,0.0,public_finance,Public finance,field
2001-08-01,22,0,0.0,0.0,public_finance,Public finance,field
2001-09-01,18,0,0.0,0.0,public_finance,Public finance,field
2001-10-01,15,0,0.0,0.0,public_finance,Public finance,field
2001-11-01,20,0,0.0,0.0,public_finance,Public finance,field
2001-12-01,17,0,0.0,0.0,public_finance,Public finance,field
2002-01-01,50,0,0.0,0.0,public_finance,Public finance,field
2002-02-01,13,0,0.0,0.0,public_finance,Public finance,field
2002-03-01,16,0,0.0,0.0,public_finance,Public finance,field
2002-04-01,28,0,0.0,0.0,public_finance,Public finance,field
2002-05-01,16,0,0.0,0.0,public_finance,Public finance,field
2002-06-01,18,0,0.0,0.0,public_finance,Public finance,field
2002-07-01,18,0,0.0,0.0,public_finance,Public finance,field
2002-08-01,17,0,0.0,0.0,public_finance,Public finance,field
2002-09-01,16,0,0.0,0.0,public_finance,Public finance,field
2002-10-01,36,0,0.0,0.0,public_finance,Public finance,field
2002-11-01,20,0,0.0,0.0,public_finance,Public finance,field
2002-12-01,29,0,0.0,0.0,public_finance,Public finance,field
2003-01-01,32,0,0.0,0.0,public_finance,Public finance,field
2003-02-01,36,0,0.0,0.0,public_finance,Public finance,field
2003-03-01,39,0,0.0,0.0,public_finance,Public finance,field
2003-04-01,34,0,0.0,0.0,public_finance,Public finance,field
2003-05-01,36,0,0.0,0.0,public_finance,Public finance,field
2003-06-01,21,0,0.0,0.0,public_finance,Public finance,field
2003-07-01,20,0,0.0,0.0,public_finance,Public finance,field
2003-08-01,20,0,0.0,0.0,public_finance,Public finance,field
2003-09-01,17,0,0.0,0.0,public_finance,Public finance,field
2003-10-01,25,0,0.0,0.0,public_finance,Public finance,field
2003-11-01,17,0,0.0,0.0,public_finance,Public finance,field
2003-12-01,29,0,0.0,0.0,public_finance,Public finance,field
2004-01-01,35,0,0.0,0.0,public_finance,Public finance,field
2004-02-01,25,0,0.0,0.0,public_finance,Public finance,field
2004-03-01,23,0,0.0,0.0,public_finance,Public finance,field
2004-04-01,21,0,0.0,0.0,public_finance,Public finance,field
2004-05-01,41,0,0.0,0.0,public_finance,Public finance,field
2004-06-01,19,0,0.0,0.0,public_finance,Public finance,field
2004-07-01,27,0,0.0,0.0,public_finance,Public finance,field
2004-08-01,15,0,0.0,0.0,public_finance,Public finance,field
2004-09-01,19,0,0.0,0.0,public_finance,Public finance,field
2004-10-01,21,0,0.0,0.0,public_finance,Public finance,field
2004-11-01,16,0,0.0,0.0,public_finance,Public finance,field
2004-12-01,43,0,0.0,0.0,public_finance,Public finance,field
2005-01-01,32,0,0.0,0.0,public_finance,Public finance,field
2005-02-01,22,0,0.0,0.0,public_finance,Public finance,field
2005-03-01,16,0,0.0,0.0,public_finance,Public finance,field
2005-04-01,28,0,0.0,0.0,public_finance,Public finance,field
2005-05-01,23,0,0.0,0.0,public_finance,Public finance,field
2005-06-01,15,0,0.0,0.0,public_finance,Public finance,field
2005-07-01,26,0,0.0,0.0,public_finance,Public finance,field
2005-08-01,23,0,0.0,0.0,public_finance,Public finance,field
2005-09-01,30,0,0.0,0.0,public_finance,Public finance,field
2005-10-01,18,0,0.0,0.0,public_finance,Public finance,field
2005-11-01,19,0,0.0,0.0,public_finance,Public finance,field
2005-12-01,25,0,0.0,0.0,public_finance,Public finance,field
2006-01-01,31,0,0.0,0.0,public_finance,Public finance,field
2006-02-01,17,0,0.0,0.0,public_finance,Public finance,field
2006-03-01,18,0,0.0,0.0,public_finance,Public finance,field
2006-04-01,18,0,0.0,0.0,public_finance,Public finance,field
2006-05-01,22,0,0.0,0.0,public_finance,Public finance,field
2006-06-01,20,0,0.0,0.0,public_finance,Public finance,field
2006-07-01,25,0,0.0,0.0,public_finance,Public finance,field
2006-08-01,25,0,0.0,0.0,public_finance,Public finance,field
2006-09-01,25,0,0.0,0.0,public_finance,Public finance,field
2006-10-01,20,0,0.0,0.0,public_finance,Public finance,field
2006-11-01,35,0,0.0,0.0,public_finance,Public finance,field
2006-12-01,29,0,0.0,0.0,public_finance,Public finance,field
2007-01-01,37,0,0.0,0.0,public_finance,Public finance,field
2007-02-01,34,0,0.0,0.0,public_finance,Public finance,field
2007-03-01,25,0,0.0,0.0,public_finance,Public finance,field
2007-04-01,19,0,0.0,0.0,public_finance,Public finance,field
2007-05-01,32,0,0.0,0.0,public_finance,Public finance,field
2007-06-01,24,0,0.0,0.0,public_finance,Public finance,field
2007-07-01,31,0,0.0,0.0,public_finance,Public finance,field
2007-08-01,20,0,0.0,0.0,public_finance,Public finance,field
2007-09-01,22,0,0.0,0.0,public_finance,Public finance,field
2007-10-01,18,0,0.0,0.0,public_finance,Public finance,field
2007-11-01,22,0,0.0,0.0,public_finance,Public finance,field
2007-12-01,24,0,0.0,0.0,public_finance,Public finance,field
2008-01-01,35,0,0.0,0.0,public_finance,Public finance,field
2008-02-01,34,0,0.0,0.0,public_finance,Public finance,field
2008-03-01,35,0,0.0,0.0,public_finance,Public finance,field
2008-04-01,35,0,0.0,0.0,public_finance,Public finance,field
2008-05-01,23,0,0.0,0.0,public_finance,Public finance,field
2008-06-01,25,0,0.0,0.0,public_finance,Public finance,field
2008-07-01,27,0,0.0,0.0,public_finance,Public finance,field
2008-08-01,14,0,0.0,0.0,public_finance,Public finance,field
2008-09-01,28,0,0.0,0.0,public_finance,Public finance,field
2008-10-01,28,0,0.0,0.0,public_finance,Public finance,field
2008-11-01,23,0,0.0,0.0,public_finance,Public finance,field
2008-12-01,26,0,0.0,0.0,public_finance,Public finance,field
2009-01-01,27,0,0.0,0.0,public_finance,Public finance,field
2009-02-01,21,0,0.0,0.0,public_finance,Public finance,field
2009-03-01,33,0,0.0,0.0,public_finance,Public finance,field
2009-04-01,27,0,0.0,0.0,public_finance,Public finance,field
2009-05-01,22,0,0.0,0.0,public_finance,Public finance,field
2009-06-01,26,0,0.0,0.0,public_finance,Public finance,field
2009-07-01,32,0,0.0,0.0,public_finance,Public finance,field
2009-08-01,16,0,0.0,0.0,public_finance,Public finance,field
2009-09-01,22,0,0.0,0.0,public_finance,Public finance,field
2009-10-01,37,0,0.0,0.0,public_finance,Public finance,field
2009-11-01,30,0,0.0,0.0,public_finance,Public finance,field
2009-12-01,22,0,0.0,0.0,public_finance,Public finance,field
2010-01-01,47,0,0.0,0.0,public_finance,Public finance,field
2010-02-01,38,0,0.0,0.0,public_finance,Public finance,field
2010-03-01,31,0,0.0,0.0,public_finance,Public finance,field
2010-04-01,25,0,0.0,0.0,public_finance,Public finance,field
2010-05-01,28,0,0.0,0.0,public_finance,Public finance,field
2010-06-01,22,0,0.0,0.0,public_finance,Public finance,field
2010-07-01,30,0,0.0,0.0,public_finance,Public finance,field
2010-08-01,23,0,0.0,0.0,public_finance,Public finance,field
2010-09-01,36,0,0.0,0.0,public_finance,Public finance,field
2010-10-01,28,0,0.0,0.0,public_finance,Public finance,field
2010-11-01,26,0,0.0,0.0,public_finance,Public finance,field
2010-12-01,26,0,0.0,0.0,public_finance,Public finance,field
2011-01-01,34,0,0.0,0.0,public_finance,Public finance,field
2011-02-01,27,0,0.0,0.0,public_finance,Public finance,field
2011-03-01,21,0,0.0,0.0,public_finance,Public finance,field
